customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,TechSupport,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,DataVersion
7590-VHVEG0655,Male,0,Yes,No,32,Yes,DSL,No,Month-to-month,Credit card,99.77,3273.78,No,v1.0
7590-VHVEG0656,Female,0,No,No,50,Yes,No,No internet service,Month-to-month,Bank transfer,80.29,3971.7,Yes,v1.0
7590-VHVEG0657,Male,0,No,No,61,Yes,Fiber optic,Yes,Month-to-month,Credit card,50.01,3078.44,No,v1.0
7590-VHVEG0658,Male,0,No,No,51,Yes,Fiber optic,No,Month-to-month,Credit card,81.14,4204.86,No,v1.0
7590-VHVEG0659,Female,0,No,Yes,19,Yes,Fiber optic,No,One year,Bank transfer,71.65,1303.96,No,v1.0
7590-VHVEG0660,Male,1,No,No,21,Yes,No,Yes,One year,Mailed check,61.76,1302.65,No,v1.0
7590-VHVEG0661,Male,0,No,Yes,5,Yes,Fiber optic,No,One year,Credit card,32.81,167.48,No,v1.0
7590-VHVEG0662,Female,0,Yes,No,42,Yes,DSL,No,Month-to-month,Bank transfer,106.89,4339.91,Yes,v1.0
7590-VHVEG0663,Male,0,No,No,61,Yes,DSL,No internet service,One year,Electronic check,64.08,4018.51,No,v1.0
7590-VHVEG0664,Male,0,No,No,22,Yes,Fiber optic,No,Month-to-month,Bank transfer,39.07,,Yes,v1.0
7590-VHVEG0665,Male,0,Yes,Yes,21,Yes,Fiber optic,No,One year,Electronic check,56.04,1230.07,No,v1.0
7590-VHVEG0666,Male,0,Yes,No,70,Yes,Fiber optic,Yes,One year,Credit card,60.58,4046.87,No,v1.0
7590-VHVEG0667,Female,0,Yes,No,1,No,Fiber optic,No internet service,Month-to-month,Bank transfer,101.1,98.73,No,v1.0
7590-VHVEG0668,Female,1,Yes,Yes,5,Yes,Fiber optic,Yes,Month-to-month,Bank transfer,91.89,464.14,Yes,v1.0
7590-VHVEG0669,Female,1,Yes,No,12,Yes,Fiber optic,No,Month-to-month,Electronic check,95.39,1121.41,Yes,v1.0
7590-VHVEG0670,Female,1,Yes,Yes,46,Yes,No,Yes,Two year,Bank transfer,21.08,990.52,No,v1.0
7590-VHVEG0671,Male,0,No,No,34,Yes,No,No internet service,Two year,Bank transfer,60.78,2120.15,No,v1.0
7590-VHVEG0672,Female,0,Yes,No,49,Yes,Fiber optic,No,One year,Credit card,67.17,3160.59,No,v1.0
7590-VHVEG0673,Female,0,Yes,No,45,Yes,Fiber optic,No,Month-to-month,Bank transfer,21.88,986.0,No,v1.0
7590-VHVEG0674,Male,0,Yes,No,27,Yes,Fiber optic,Yes,Month-to-month,Mailed check,45.46,1228.56,Yes,v1.0
7590-VHVEG0675,Male,0,Yes,No,26,Yes,DSL,No,One year,Electronic check,94.51,2425.1,No,v1.0
7590-VHVEG0676,Male,0,No,No,47,Yes,No,No,One year,Bank transfer,33.44,1639.56,No,v1.0
7590-VHVEG0677,Female,0,Yes,No,56,Yes,Fiber optic,No,Month-to-month,Electronic check,72.46,4190.68,No,v1.0
7590-VHVEG0678,Male,0,Yes,No,63,Yes,Fiber optic,Yes,Month-to-month,Electronic check,41.09,2639.71,Yes,v1.0
7590-VHVEG0679,Male,0,No,No,48,Yes,DSL,No internet service,One year,Electronic check,21.19,1038.81,No,v1.0
7590-VHVEG0680,Male,0,No,No,61,Yes,DSL,No internet service,Month-to-month,Bank transfer,43.64,2651.71,No,v1.0
7590-VHVEG0681,Female,0,No,No,26,Yes,Fiber optic,Yes,Month-to-month,Bank transfer,115.64,3133.1,Yes,v1.0
7590-VHVEG0682,Female,0,Yes,No,36,No,DSL,No internet service,Month-to-month,Electronic check,98.55,3616.86,Yes,v1.0
7590-VHVEG0683,Female,0,No,No,1,Yes,Fiber optic,No,Month-to-month,Mailed check,114.04,116.65,Yes,v1.0
7590-VHVEG0684,Female,0,No,Yes,8,Yes,Fiber optic,No,Two year,Electronic check,67.81,562.1,No,v1.0
7590-VHVEG0685,Female,0,No,No,52,Yes,DSL,No,Two year,Mailed check,30.75,1563.08,No,v1.0
7590-VHVEG0686,Female,0,Yes,No,47,Yes,No,No,One year,Electronic check,73.7,3570.27,No,v1.0
7590-VHVEG0687,Female,0,Yes,No,56,Yes,Fiber optic,No,Month-to-month,Credit card,64.53,3503.49,No,v1.0
7590-VHVEG0688,Male,1,No,No,14,Yes,No,No,Month-to-month,Electronic check,102.75,1416.21,Yes,v1.0
7590-VHVEG0689,Male,1,Yes,Yes,28,Yes,Fiber optic,No,Month-to-month,Electronic check,29.61,815.51,Yes,v1.0
7590-VHVEG0690,Male,0,Yes,No,2,Yes,DSL,No,Month-to-month,Bank transfer,67.85,142.19,Yes,v1.0
7590-VHVEG0691,Female,0,Yes,No,26,Yes,DSL,No,One year,Mailed check,34.7,934.5,No,v1.0
7590-VHVEG0692,Female,0,Yes,No,14,Yes,No,Yes,Month-to-month,Credit card,51.82,740.05,No,v1.0
7590-VHVEG0693,Male,0,Yes,No,59,Yes,No,No internet service,Month-to-month,Mailed check,92.26,5566.99,Yes,v1.0
7590-VHVEG0694,Male,1,No,Yes,56,No,Fiber optic,No,Month-to-month,Credit card,313.78,3755.56,No,v1.0
7590-VHVEG0695,Female,0,No,No,7,Yes,No,Yes,Month-to-month,Electronic check,56.84,415.65,No,v1.0
7590-VHVEG0696,Female,1,No,No,3,No,No,Yes,Month-to-month,Bank transfer,58.66,175.91,Yes,v1.0
7590-VHVEG0697,Female,0,No,No,23,Yes,DSL,No,Month-to-month,Bank transfer,65.03,1477.72,Yes,v1.0
7590-VHVEG0698,Female,0,Yes,Yes,18,Yes,Fiber optic,No internet service,Two year,Mailed check,96.93,1685.98,No,v1.0
7590-VHVEG0699,Female,0,No,No,38,Yes,No,No,Month-to-month,Bank transfer,107.42,4198.96,Yes,v1.0
7590-VHVEG0700,Female,0,No,Yes,15,Yes,No,No,Month-to-month,Mailed check,113.62,1744.3,Yes,v1.0
7590-VHVEG0701,Female,0,Yes,No,64,Yes,Fiber optic,Yes,Two year,Mailed check,97.12,6143.58,No,v1.0
7590-VHVEG0702,Female,0,Yes,No,28,Yes,No,No,Two year,Credit card,50.91,1357.79,No,v1.0
7590-VHVEG0703,Male,0,Yes,Yes,39,Yes,Fiber optic,No internet service,One year,Mailed check,87.44,3525.65,No,v1.0
7590-VHVEG0704,Female,0,Yes,Yes,57,Yes,Fiber optic,No,Two year,Credit card,62.89,3409.32,No,v1.0
7590-VHVEG0705,Female,0,No,No,17,Yes,DSL,Yes,Month-to-month,Bank transfer,44.96,779.85,No,v1.0
7590-VHVEG0706,Female,0,Yes,No,44,Yes,DSL,No,Month-to-month,Mailed check,102.41,4717.73,Yes,v1.0
7590-VHVEG0707,Male,0,Yes,Yes,25,Yes,DSL,Yes,Month-to-month,Mailed check,23.77,590.44,Yes,v1.0
7590-VHVEG0708,Male,0,Yes,No,17,Yes,Fiber optic,No,One year,Electronic check,108.37,1793.51,Yes,v1.0
7590-VHVEG0709,Female,0,Yes,No,13,Yes,No,No,One year,Mailed check,65.22,865.29,No,v1.0
7590-VHVEG0710,Male,0,Yes,Yes,25,Yes,Fiber optic,No,Month-to-month,Mailed check,82.45,2126.51,No,v1.0
7590-VHVEG0711,Male,1,Yes,No,68,Yes,Fiber optic,Yes,Month-to-month,Electronic check,84.62,5780.65,Yes,v1.0
7590-VHVEG0712,Male,0,No,No,10,Yes,Fiber optic,No internet service,One year,Electronic check,107.72,1127.53,No,v1.0
7590-VHVEG0713,Female,0,No,Yes,67,Yes,DSL,No,Month-to-month,Bank transfer,82.39,5272.88,No,v1.0
7590-VHVEG0714,Female,0,No,No,18,Yes,No,No,One year,Mailed check,80.17,1443.67,Yes,v1.0
7590-VHVEG0715,Female,0,Yes,No,34,No,DSL,No,One year,Bank transfer,26.53,921.79,No,v1.0
7590-VHVEG0716,Female,0,Yes,Yes,8,Yes,No,No,One year,Bank transfer,70.8,586.97,Yes,v1.0
7590-VHVEG0717,Female,0,No,Yes,40,No,Fiber optic,No,One year,Electronic check,34.72,1344.12,No,v1.0
7590-VHVEG0718,Female,0,No,Yes,42,Yes,DSL,No,Two year,Credit card,92.27,3991.54,Yes,v1.0
7590-VHVEG0719,Female,0,No,No,41,No,DSL,No,Month-to-month,Bank transfer,70.2,2893.28,No,v1.0
7590-VHVEG0720,Male,0,No,Yes,6,Yes,DSL,Yes,One year,Credit card,86.66,514.59,No,v1.0
7590-VHVEG0721,Female,0,Yes,No,52,Yes,Fiber optic,No internet service,One year,Mailed check,24.08,1206.24,No,v1.0
7590-VHVEG0722,Female,1,No,Yes,26,Yes,DSL,No,Month-to-month,Electronic check,28.31,762.94,No,v1.0
7590-VHVEG0723,Female,1,Yes,No,64,Yes,DSL,Yes,Month-to-month,Mailed check,90.2,5574.93,No,v1.0
7590-VHVEG0724,Female,0,Yes,No,59,Yes,DSL,No,Month-to-month,Mailed check,27.06,1566.42,No,v1.0
7590-VHVEG0725,Female,0,Yes,No,56,No,DSL,No internet service,Month-to-month,Electronic check,26.98,1479.33,No,v1.0
7590-VHVEG0726,Female,0,No,No,59,No,Fiber optic,No internet service,One year,Mailed check,21.19,1296.44,No,v1.0
7590-VHVEG0727,Female,0,No,No,70,Yes,DSL,No,Two year,Electronic check,113.74,8099.1,No,v1.0
7590-VHVEG0728,Female,0,No,No,33,Yes,Fiber optic,Yes,Month-to-month,Credit card,92.28,3135.44,No,v1.0
7590-VHVEG0729,Male,0,Yes,No,53,No,No,No,Month-to-month,Mailed check,54.62,2822.55,No,v1.0
7590-VHVEG0730,Male,0,Yes,No,22,Yes,DSL,Yes,Two year,Electronic check,49.06,1092.81,No,v1.0
7590-VHVEG0731,Female,0,No,No,21,Yes,Fiber optic,No internet service,Month-to-month,Bank transfer,54.27,1147.87,Yes,v1.0
7590-VHVEG0732,Female,0,Yes,Yes,70,Yes,No,Yes,Month-to-month,Mailed check,95.92,6937.59,Yes,v1.0
7590-VHVEG0733,Male,0,No,No,70,Yes,DSL,Yes,One year,Credit card,84.81,6178.1,Yes,v1.0
7590-VHVEG0734,Female,0,Yes,No,4,Yes,Fiber optic,No,Month-to-month,Electronic check,350.55,145.15,Yes,v1.0
7590-VHVEG0735,Female,0,Yes,No,62,Yes,DSL,No,Month-to-month,Mailed check,37.06,2337.88,No,v1.0
7590-VHVEG0736,Male,0,Yes,No,62,Yes,Fiber optic,No,Month-to-month,Mailed check,29.64,1755.49,No,v1.0
7590-VHVEG0737,Female,1,Yes,No,24,Yes,No,No,Month-to-month,Mailed check,84.71,2042.97,Yes,v1.0
7590-VHVEG0738,Female,1,Yes,Yes,55,Yes,No,Yes,One year,Credit card,94.91,5109.11,No,v1.0
7590-VHVEG0739,Female,0,Yes,No,9,Yes,No,Yes,Month-to-month,Electronic check,45.97,405.78,Yes,v1.0
7590-VHVEG0740,Male,0,Yes,Yes,3,Yes,DSL,No,Month-to-month,Bank transfer,22.05,65.19,Yes,v1.0
7590-VHVEG0741,Male,0,No,Yes,31,Yes,DSL,Yes,One year,Bank transfer,28.05,880.19,Yes,v1.0
7590-VHVEG0742,Female,0,Yes,No,40,Yes,DSL,No,Two year,Bank transfer,114.85,4517.77,Yes,v1.0
7590-VHVEG0743,Male,0,Yes,No,36,Yes,Fiber optic,No,Month-to-month,Electronic check,48.95,,No,v1.0
7590-VHVEG0744,Male,0,No,No,24,Yes,DSL,No,Month-to-month,Bank transfer,95.38,2267.36,Yes,v1.0
7590-VHVEG0745,Male,0,No,No,6,Yes,DSL,No internet service,One year,Credit card,81.22,466.27,No,v1.0
7590-VHVEG0746,Female,0,No,Yes,66,No,Fiber optic,No internet service,Month-to-month,Electronic check,57.43,3897.94,Yes,v1.0
7590-VHVEG0747,Male,1,No,No,4,Yes,Fiber optic,No internet service,Month-to-month,Mailed check,40.16,157.19,No,v1.0
7590-VHVEG0748,Male,0,Yes,Yes,6,Yes,No,Yes,One year,Credit card,31.9,190.09,No,v1.0
7590-VHVEG0749,Male,0,Yes,No,51,Yes,No,Yes,Two year,Mailed check,80.27,4169.75,No,v1.0
7590-VHVEG0750,Female,0,No,No,62,Yes,Fiber optic,No,Two year,Bank transfer,95.91,5847.04,Yes,v1.0
7590-VHVEG0751,Male,0,Yes,Yes,57,Yes,Fiber optic,No internet service,One year,Credit card,83.1,4526.81,Yes,v1.0
7590-VHVEG0752,Male,0,No,No,66,Yes,Fiber optic,No internet service,One year,Electronic check,71.97,4690.11,No,v1.0
7590-VHVEG0753,Female,0,Yes,No,8,Yes,No,No internet service,Month-to-month,Credit card,24.11,201.46,Yes,v1.0
7590-VHVEG0754,Male,0,Yes,No,26,Yes,Fiber optic,Yes,One year,Mailed check,114.91,3030.06,No,v1.0
7590-VHVEG0755,Male,1,Yes,No,51,Yes,DSL,No internet service,Month-to-month,Electronic check,98.27,5097.92,Yes,v1.0
7590-VHVEG0756,Male,0,Yes,Yes,45,Yes,Fiber optic,No,Month-to-month,Credit card,48.7,2220.33,Yes,v1.0
7590-VHVEG0757,Female,1,Yes,Yes,44,Yes,DSL,Yes,One year,Credit card,116.04,4951.95,No,v1.0
7590-VHVEG0758,Female,0,No,Yes,5,Yes,Fiber optic,No,One year,Credit card,78.98,391.7,No,v1.0
7590-VHVEG0759,Male,0,Yes,No,70,Yes,DSL,Yes,Month-to-month,Credit card,77.08,5530.81,Yes,v1.0
7590-VHVEG0760,Male,0,Yes,Yes,26,Yes,Fiber optic,No,Two year,Electronic check,93.31,2329.38,No,v1.0
7590-VHVEG0761,Male,0,Yes,No,68,Yes,DSL,No,Month-to-month,Mailed check,99.55,6619.25,No,v1.0
7590-VHVEG0762,Male,0,Yes,Yes,19,Yes,Fiber optic,No,Month-to-month,Credit card,84.33,1566.52,Yes,v1.0
7590-VHVEG0763,Male,0,Yes,No,20,Yes,DSL,No,Month-to-month,Electronic check,32.55,646.64,Yes,v1.0
7590-VHVEG0764,Male,0,No,Yes,12,Yes,No,No internet service,One year,Mailed check,53.15,668.44,Yes,v1.0
7590-VHVEG0765,Female,0,Yes,Yes,47,Yes,Fiber optic,No,One year,Credit card,110.95,4989.22,No,v1.0
7590-VHVEG0766,Male,0,No,Yes,1,Yes,No,No,Month-to-month,Mailed check,42.01,42.09,Yes,v1.0
7590-VHVEG0767,Male,0,Yes,No,14,Yes,DSL,No internet service,One year,Mailed check,56.47,765.26,No,v1.0
7590-VHVEG0768,Male,0,Yes,No,64,Yes,Fiber optic,No internet service,Month-to-month,Electronic check,62.34,4177.79,Yes,v1.0
7590-VHVEG0769,Female,1,No,No,38,Yes,Fiber optic,Yes,One year,Mailed check,63.06,2303.68,No,v1.0
7590-VHVEG0770,Male,0,Yes,No,37,Yes,Fiber optic,No,Month-to-month,Electronic check,80.07,,Yes,v1.0
7590-VHVEG0771,Female,0,Yes,No,11,Yes,DSL,Yes,Month-to-month,Credit card,112.42,1266.05,Yes,v1.0
7590-VHVEG0772,Male,0,No,No,3,Yes,DSL,Yes,Two year,Mailed check,43.59,133.44,No,v1.0
7590-VHVEG0773,Male,0,Yes,Yes,33,Yes,Fiber optic,No,Month-to-month,Mailed check,31.91,1044.8,No,v1.0
7590-VHVEG0774,Male,0,No,No,6,Yes,DSL,No internet service,Month-to-month,Bank transfer,39.35,232.49,No,v1.0
7590-VHVEG0775,Male,0,No,No,50,Yes,No,Yes,One year,Credit card,106.92,5291.2,Yes,v1.0
7590-VHVEG0776,Male,0,No,No,10,Yes,No,No internet service,Two year,Credit card,83.29,813.26,No,v1.0
7590-VHVEG0777,Male,0,Yes,Yes,5,Yes,DSL,No internet service,Month-to-month,Bank transfer,48.02,233.02,No,v1.0
7590-VHVEG0778,Female,0,Yes,No,23,No,No,No internet service,Month-to-month,Bank transfer,99.96,2295.24,Yes,v1.0
7590-VHVEG0779,Male,1,No,Yes,10,Yes,DSL,Yes,Month-to-month,Electronic check,104.41,1019.97,Yes,v1.0
7590-VHVEG0780,Male,1,Yes,Yes,44,Yes,Fiber optic,No internet service,Month-to-month,Electronic check,102.96,4433.89,Yes,v1.0
7590-VHVEG0781,Male,0,No,No,2,Yes,No,No,Month-to-month,Mailed check,110.05,223.56,No,v1.0
7590-VHVEG0782,Female,0,Yes,No,13,Yes,DSL,No,One year,Mailed check,44.72,608.59,Yes,v1.0
7590-VHVEG0783,Male,0,No,No,40,Yes,DSL,Yes,Two year,Mailed check,93.99,3798.73,No,v1.0
7590-VHVEG0784,Female,1,Yes,No,2,Yes,DSL,Yes,Month-to-month,Mailed check,65.13,124.76,Yes,v1.0
7590-VHVEG0785,Male,0,No,Yes,65,Yes,No,No,Month-to-month,Electronic check,102.52,6380.72,No,v1.0
7590-VHVEG0786,Male,0,Yes,Yes,63,No,No,No,Month-to-month,Credit card,91.39,6017.62,Yes,v1.0
7590-VHVEG0787,Female,0,No,No,17,Yes,Fiber optic,Yes,Month-to-month,Mailed check,96.09,1600.45,No,v1.0
7590-VHVEG0788,Female,0,Yes,No,9,Yes,Fiber optic,Yes,Two year,Credit card,84.3,727.78,No,v1.0
7590-VHVEG0789,Male,0,No,No,15,Yes,DSL,No,Month-to-month,Mailed check,37.39,566.37,Yes,v1.0
7590-VHVEG0790,Female,1,Yes,No,24,Yes,DSL,Yes,Month-to-month,Bank transfer,73.41,1783.69,No,v1.0
7590-VHVEG0791,Female,0,Yes,No,38,Yes,Fiber optic,No internet service,One year,Mailed check,116.5,4492.65,No,v1.0
7590-VHVEG0792,Male,0,No,No,35,No,DSL,Yes,Month-to-month,Mailed check,111.86,3824.17,Yes,v1.0
7590-VHVEG0793,Male,0,Yes,Yes,49,Yes,DSL,Yes,One year,Mailed check,24.23,1129.75,No,v1.0
7590-VHVEG0794,Male,1,Yes,No,69,Yes,Fiber optic,No,Month-to-month,Electronic check,36.15,2610.47,No,v1.0
7590-VHVEG0795,Female,0,Yes,No,62,No,Fiber optic,No,Two year,Bank transfer,32.91,1989.56,No,v1.0
7590-VHVEG0796,Male,0,Yes,No,60,Yes,Fiber optic,No,Two year,Mailed check,91.15,5565.03,Yes,v1.0
7590-VHVEG0797,Male,1,No,No,50,Yes,No,No,One year,Mailed check,100.14,5110.61,No,v1.0
7590-VHVEG0798,Female,0,Yes,No,9,Yes,Fiber optic,No internet service,Two year,Credit card,40.92,372.37,No,v1.0
7590-VHVEG0799,Female,0,Yes,No,34,Yes,Fiber optic,No,Month-to-month,Bank transfer,69.57,2321.24,Yes,v1.0
7590-VHVEG0800,Male,0,No,Yes,35,Yes,DSL,Yes,Month-to-month,Mailed check,102.39,3501.58,Yes,v1.0
7590-VHVEG0801,Female,1,Yes,Yes,1,Yes,Fiber optic,No,One year,Credit card,91.81,92.71,No,v1.0
7590-VHVEG0802,Female,1,No,No,40,No,Fiber optic,No internet service,One year,Credit card,73.14,3032.67,No,v1.0
7590-VHVEG0803,Female,0,Yes,No,64,Yes,Fiber optic,No,Month-to-month,Electronic check,77.85,5205.25,Yes,v1.0
7590-VHVEG0804,Male,0,No,No,22,Yes,DSL,Yes,Month-to-month,Credit card,69.82,1475.49,No,v1.0
7590-VHVEG0805,Male,0,Yes,No,60,Yes,DSL,No,Month-to-month,Mailed check,49.16,2847.77,No,v1.0
7590-VHVEG0806,Male,0,No,No,64,No,Fiber optic,No,Month-to-month,Electronic check,75.37,5038.35,No,v1.0
7590-VHVEG0807,Female,0,No,Yes,11,Yes,Fiber optic,No,Month-to-month,Electronic check,87.51,985.39,Yes,v1.0
7590-VHVEG0808,Male,0,No,Yes,14,Yes,No,Yes,One year,Mailed check,105.59,1534.81,Yes,v1.0
7590-VHVEG0809,Male,0,Yes,No,60,Yes,Fiber optic,Yes,Month-to-month,Bank transfer,82.36,4794.45,No,v1.0
7590-VHVEG0810,Female,0,No,Yes,30,Yes,Fiber optic,No,Month-to-month,Credit card,94.59,2862.55,No,v1.0
7590-VHVEG0811,Female,0,Yes,Yes,35,Yes,Fiber optic,Yes,One year,Electronic check,35.69,1274.17,No,v1.0
7590-VHVEG0812,Male,0,No,No,37,Yes,DSL,No,One year,Bank transfer,65.23,,No,v1.0
7590-VHVEG0813,Female,0,No,Yes,5,No,DSL,No,Two year,Mailed check,20.91,103.61,Yes,v1.0
7590-VHVEG0814,Male,1,No,No,26,Yes,Fiber optic,Yes,One year,Credit card,44.17,1092.88,No,v1.0
7590-VHVEG0815,Male,0,Yes,No,62,Yes,DSL,No internet service,Month-to-month,Credit card,91.19,5700.87,Yes,v1.0
7590-VHVEG0816,Male,1,Yes,No,4,Yes,Fiber optic,No internet service,Two year,Electronic check,117.2,457.22,Yes,v1.0
7590-VHVEG0817,Female,0,No,No,42,Yes,Fiber optic,No,Month-to-month,Credit card,29.72,1242.01,No,v1.0
7590-VHVEG0818,Female,0,No,No,18,No,DSL,Yes,Month-to-month,Credit card,59.35,1117.12,Yes,v1.0
7590-VHVEG0819,Male,0,No,Yes,40,Yes,Fiber optic,Yes,One year,Credit card,98.41,3896.54,No,v1.0
7590-VHVEG0820,Male,0,No,Yes,39,Yes,DSL,No,Two year,Credit card,40.0,1612.83,No,v1.0
7590-VHVEG0821,Male,0,No,No,14,Yes,Fiber optic,Yes,Month-to-month,Mailed check,74.4,1009.14,Yes,v1.0
7590-VHVEG0822,Male,0,No,Yes,32,Yes,DSL,No internet service,Month-to-month,Bank transfer,91.84,,No,v1.0
7590-VHVEG0823,Female,0,No,Yes,51,No,Fiber optic,Yes,Month-to-month,Mailed check,80.37,4294.21,No,v1.0
7590-VHVEG0824,Male,0,No,No,38,Yes,No,No,Month-to-month,Mailed check,38.43,1402.07,No,v1.0
7590-VHVEG0825,Male,0,Yes,No,23,Yes,Fiber optic,No,Month-to-month,Electronic check,54.83,1199.03,Yes,v1.0
7590-VHVEG0826,Female,0,No,No,63,Yes,No,No,One year,Credit card,96.81,6058.62,No,v1.0
7590-VHVEG0827,Male,0,Yes,Yes,15,Yes,Fiber optic,Yes,Month-to-month,Mailed check,74.31,1069.3,Yes,v1.0
7590-VHVEG0828,Male,0,No,No,25,Yes,DSL,No,Two year,Credit card,20.51,525.55,No,v1.0
7590-VHVEG0829,Male,0,Yes,No,17,Yes,Fiber optic,Yes,One year,Mailed check,94.58,1674.46,Yes,v1.0
7590-VHVEG0830,Male,1,Yes,Yes,66,Yes,No,No internet service,One year,Mailed check,23.46,1538.18,No,v1.0
7590-VHVEG0831,Male,0,No,Yes,53,Yes,Fiber optic,Yes,Two year,Electronic check,93.08,4814.31,No,v1.0
7590-VHVEG0832,Female,0,Yes,No,51,Yes,Fiber optic,No internet service,Month-to-month,Bank transfer,39.84,2018.67,No,v1.0
7590-VHVEG0833,Female,0,Yes,No,39,Yes,DSL,No internet service,Month-to-month,Bank transfer,113.89,4541.01,Yes,v1.0
7590-VHVEG0834,Female,0,No,No,51,Yes,Fiber optic,Yes,One year,Mailed check,56.06,2718.61,No,v1.0
7590-VHVEG0835,Female,0,No,Yes,70,Yes,Fiber optic,No,Two year,Electronic check,52.04,3675.34,No,v1.0
7590-VHVEG0836,Male,1,No,No,6,Yes,No,Yes,One year,Credit card,34.59,209.9,No,v1.0
7590-VHVEG0837,Female,0,Yes,No,67,Yes,No,No internet service,Month-to-month,Credit card,49.95,3392.68,Yes,v1.0
7590-VHVEG0838,Female,0,No,Yes,7,Yes,Fiber optic,No,Two year,Mailed check,105.91,,No,v1.0
7590-VHVEG0839,Female,0,Yes,Yes,51,Yes,No,No,Month-to-month,Bank transfer,117.64,6128.1,No,v1.0
7590-VHVEG0840,Female,0,No,Yes,42,Yes,DSL,No,Two year,Electronic check,56.09,2259.7,No,v1.0
7590-VHVEG0841,Female,0,No,No,64,Yes,Fiber optic,Yes,Two year,Bank transfer,63.96,3970.58,No,v1.0
7590-VHVEG0842,Female,0,Yes,No,15,Yes,DSL,No internet service,Month-to-month,Credit card,90.76,1412.83,Yes,v1.0
7590-VHVEG0843,Female,0,Yes,No,29,Yes,DSL,Yes,One year,Bank transfer,106.85,3172.54,No,v1.0
7590-VHVEG0844,Female,0,Yes,No,33,Yes,No,No,Month-to-month,Credit card,78.12,2452.55,No,v1.0
7590-VHVEG0845,Male,0,No,No,27,Yes,Fiber optic,No,Month-to-month,Electronic check,58.37,1536.32,Yes,v1.0
7590-VHVEG0846,Female,0,No,No,36,Yes,DSL,No internet service,Month-to-month,Electronic check,60.44,2113.59,No,v1.0
7590-VHVEG0847,Male,0,No,Yes,29,Yes,Fiber optic,Yes,One year,Mailed check,88.17,2498.34,No,v1.0
7590-VHVEG0848,Female,0,Yes,No,38,Yes,Fiber optic,No,Two year,Mailed check,20.32,752.5,No,v1.0
7590-VHVEG0849,Female,0,Yes,No,57,Yes,Fiber optic,No,One year,Bank transfer,80.72,4399.74,No,v1.0
7590-VHVEG0850,Female,0,Yes,Yes,27,Yes,No,No,Month-to-month,Electronic check,54.84,1474.56,Yes,v1.0
7590-VHVEG0851,Male,0,Yes,No,55,Yes,No,Yes,Two year,Electronic check,97.83,5505.95,No,v1.0
7590-VHVEG0852,Male,0,No,Yes,33,Yes,DSL,Yes,Two year,Mailed check,29.11,970.99,Yes,v1.0
7590-VHVEG0853,Female,1,Yes,No,68,Yes,DSL,Yes,Month-to-month,Credit card,77.64,5371.05,Yes,v1.0
7590-VHVEG0854,Male,0,Yes,No,66,Yes,Fiber optic,No,Two year,Bank transfer,67.14,4245.34,No,v1.0
7590-VHVEG0855,Female,0,No,No,10,Yes,Fiber optic,Yes,Month-to-month,Bank transfer,82.95,866.93,Yes,v1.0
7590-VHVEG0856,Male,0,No,No,5,Yes,Fiber optic,No,Two year,Mailed check,26.36,136.24,No,v1.0
7590-VHVEG0857,Male,0,Yes,No,38,Yes,Fiber optic,Yes,Month-to-month,Electronic check,76.84,3008.94,No,v1.0
7590-VHVEG0858,Male,1,Yes,Yes,13,Yes,DSL,No internet service,Month-to-month,Mailed check,75.03,1006.83,Yes,v1.0
7590-VHVEG0859,Female,0,Yes,Yes,31,Yes,DSL,No internet service,Month-to-month,Mailed check,74.94,2423.82,No,v1.0
7590-VHVEG0860,Male,0,Yes,No,47,Yes,Fiber optic,No,One year,Mailed check,79.14,3736.13,No,v1.0
7590-VHVEG0861,Male,0,Yes,Yes,52,No,Fiber optic,No,Month-to-month,Mailed check,86.29,4352.79,No,v1.0
7590-VHVEG0862,Female,0,Yes,Yes,56,Yes,Fiber optic,Yes,Month-to-month,Credit card,98.89,5602.45,Yes,v1.0
7590-VHVEG0863,Male,0,No,No,15,Yes,Fiber optic,Yes,One year,Credit card,46.44,713.56,Yes,v1.0
7590-VHVEG0864,Female,0,No,Yes,29,Yes,No,Yes,Two year,Electronic check,100.85,2994.38,No,v1.0
7590-VHVEG0865,Female,0,No,No,8,Yes,DSL,No,Month-to-month,Mailed check,68.83,551.81,Yes,v1.0
7590-VHVEG0866,Male,0,No,No,5,Yes,No,No,Month-to-month,Credit card,27.55,131.81,No,v1.0
7590-VHVEG0867,Female,0,Yes,No,29,No,DSL,No internet service,Month-to-month,Electronic check,25.74,736.78,No,v1.0
7590-VHVEG0868,Male,0,Yes,No,47,Yes,Fiber optic,No,Month-to-month,Mailed check,52.76,2583.83,No,v1.0
7590-VHVEG0869,Male,0,Yes,Yes,68,Yes,Fiber optic,No,Two year,Bank transfer,96.92,6646.21,No,v1.0
7590-VHVEG0870,Female,0,Yes,No,45,Yes,No,No,Two year,Credit card,89.35,4036.29,No,v1.0
7590-VHVEG0871,Male,0,No,Yes,2,Yes,DSL,No,One year,Electronic check,97.28,190.07,Yes,v1.0
7590-VHVEG0872,Male,0,Yes,Yes,27,Yes,Fiber optic,Yes,Month-to-month,Bank transfer,70.69,1883.58,Yes,v1.0
7590-VHVEG0873,Female,0,Yes,No,36,Yes,DSL,No,One year,Mailed check,63.14,2362.89,No,v1.0
